bike_id,count,duration
35075,2971,2540432
35076,2840,2369500
35077,2779,2775937
35078,2580,2209760
35079,1704,1485178
35080,2207,2259785
35081,2598,2446573
35082,2456,2201128
35083,2571,2795356
35084,2808,2267709
35085,2664,2345022
35086,2699,2166539
35087,2454,2049468
35088,2627,2158867
35089,2781,2575469
35090,1764,1438979
35091,2763,2374273
35092,2426,2059967
35093,2712,3089721
35094,2885,2585594
35095,2809,2295670
35096,2673,3124606
35098,2665,2458702
35099,2699,2331155
35100,1152,1235096
35101,2399,2789002
35102,785,632650
35103,1382,1237787
35104,2698,2427379
35105,2921,2403794
35106,2734,3578398
35107,2702,2324711
35108,2437,2147576
35109,2877,2439534
35110,847,682797
35111,2805,2496778
35112,1345,1153291
35113,2155,1776621
35114,2849,2584138
35115,3020,2728296
35116,2675,2523870
35117,2433,2111305
35118,2114,1883688
35119,2235,1885293
35120,2738,2443914
35121,2952,2635327
35122,1906,1675377
35123,1661,1478063
35124,2642,2431755
35125,2598,2440523
35126,2120,1935038
35127,2757,2403745
35129,959,831197
35130,2598,2721101
35131,2579,3161866
35132,1843,1710530
35133,2546,2122578
35134,2551,2108364
35136,2924,2737447
35137,2203,1909108
35138,2427,2054166
35139,2516,2375630
35140,1459,1418004
35141,626,493704
35142,2848,2705756
35143,2685,2279109
35144,2524,2148752
35145,2518,2254301
35147,2813,2360871
35148,2107,2079805
35149,2696,2437418
35150,2250,2018532
35151,2653,3350895
35152,2955,2898288
35153,2673,2198268
35154,2716,2295343
35155,2798,2550414
35156,2488,2263485
35157,2597,2366022
35158,1897,2968076
35159,2699,2372006
35160,2917,2412852
35161,2648,2431906
35162,1358,1339629
35163,2472,2026286
35164,2434,2505019
35165,2978,2556398
35166,2221,1813869
35167,2752,2522892
35168,2276,1999373
35169,2396,2320349
35170,2425,2097356
35171,2797,2286915
35173,2543,2338861
35174,2579,2676730
35175,2694,2180611
35176,2354,2346972
35177,2416,3205186
35178,2594,2197901
35179,2464,2122384
35180,2414,2419830
35181,1932,2963269
35182,417,269974
35183,2361,2240176
35184,2684,2590443
35185,2431,2249690
35186,670,489919
35187,2294,1916761
35189,2646,2288651
35190,2970,3427028
35191,691,553294
35192,2800,2414452
35193,2853,2627192
35194,3150,2702561
35195,2657,2726482
35196,2760,2401968
35197,600,402245
35198,1360,1462276
35199,1802,1979913
35200,2397,2542317
35202,2546,2386670
35203,2480,2054481
35204,2655,2329508
35205,2134,1962763
35206,2585,2148225
35207,2158,1770657
35208,2300,1950149
35209,2583,2206910
35210,1877,2125134
35211,2087,1997046
35212,2880,2493124
35213,2920,2438604
35214,2525,2447391
35215,2639,2273614
35216,2394,2061071
35217,2424,2039081
35218,2643,2198937
35219,2663,2665266
35220,2121,1754144
35221,2723,2297292
35222,2625,2228908
35223,2060,1743365
35224,2345,2459636
35225,1543,3314071
35226,3060,2518821
35227,1729,3857259
35228,2809,2320211
35229,1797,1475629
35230,2662,2270518
35231,2510,2221862
35232,2725,2303040
35233,2849,2497317
35234,2456,3270393
35235,2207,1785933
35236,2464,2498543
35237,2589,2344365
35238,2563,2623135
35239,2562,2118535
35240,2480,2110724
35241,2545,2043166
35242,2100,2181990
35243,1343,1186462
35244,2574,2101667
35245,2216,2751150
35246,2585,2403161
35247,2294,1916743
35248,1341,1015866
35249,1344,2409014
35250,2799,2488658
35251,1938,2052671
35252,2656,2149307
35253,2902,3310165
35254,1309,1107353
35255,599,455080
35256,989,730673
35257,2450,2907040
35258,2339,2442144
35259,1498,1228758
35260,1159,908477
35261,1905,2357431
35262,2694,2351449
35263,2837,2384884
35264,2233,1859930
35265,1611,1361474
35266,2341,2188557
35267,2562,2199328
35268,2375,2044065
35269,1537,1246654
35270,2611,2366873
35271,2632,2209198
35272,2235,1906660
35273,2424,2180178
35274,2738,2389059
35275,2602,2342581
35276,2974,2534520
35277,2688,2708992
35278,2891,2496435
35279,2800,2484770
35280,2790,2398200
35281,2108,1785032
35283,2460,2089026
35284,1646,1723274
35285,2270,3531972
35286,675,517437
35287,2361,3291561
35288,2737,2701360
35289,2653,2461389
35290,2660,2337119
35291,2969,2512045
35292,2209,1883572
35293,2795,2402074
35294,2706,2279709
35295,2416,2098452
35296,2727,3120756
35297,2153,1905465
35298,2613,2289867
35299,2008,1663268
35300,1805,1522473
35301,2646,2271308
35302,3002,2572828
35303,2705,2405676
35304,1235,1315211
35305,2794,2575403
35306,2828,2542639
35307,2702,2367257
35308,1918,2375485
35309,1537,1272723
35310,1377,1060835
35311,1302,1070730
35312,2754,2367317
35313,2152,1811651
35314,1153,964299
35315,2748,2380077
35316,3021,2903870
35317,2629,2268739
35318,2866,2309016
35319,2284,1949151
35320,2757,2826637
35321,2307,1927474
35322,2478,2153535
35323,2484,2191404
35324,2431,2059425
35325,2468,2102880
35326,1102,1775242
35327,2354,3154241
35328,2517,3214322
35329,2767,2866303
35330,2879,2656477
35331,2586,2347016
35332,2281,2183695
35334,2777,2268951
35335,2622,2287885
35336,2847,3108661
35337,2593,2160450
35338,2322,1906322
35339,1348,1107976
35340,1647,1459514
35341,2689,2201597
35342,2682,2721721
35343,2734,2404483
35344,2541,2447023
35345,1642,3838675
35346,2007,1619706
35347,2682,2296446
35349,2457,2105511
35350,2719,2299800
35351,2031,1652873
35352,2259,2634820
35353,2472,2138348
35354,2766,2609512
35355,2823,2467395
35356,2914,2712308
35357,2497,2113061
35358,2534,2410591
35359,2685,2445848
35360,2521,2672837
35361,2789,2333953
35362,2427,1925869
35363,2803,2383381
35364,2527,2775921
35365,1462,1225839
35366,2819,2791235
35367,2088,1789692
35368,2792,2455534
35369,2914,2773914
35370,2109,1785042
35371,2749,2444174
35372,822,611512
35373,2869,2444842
35374,2669,2188426
35375,2327,3177763
35376,2481,2161042
35377,2657,2367762
35378,2697,2349332
35379,2488,2030146
35380,2555,2881809
35381,2747,2381303
35382,2419,2946967
35383,2147,1824580
35384,2866,2368512
35385,1642,1618992
35386,2627,2426184
35387,2900,2832280
35388,2772,2439837
35389,2731,2597791
35390,1594,1459906
35391,2772,2367759
35392,2203,2129872
35399,1164,935556
35405,250,163168
35435,683,561738
35436,578,504770
35437,129,109638
35439,581,480063
35440,1037,793118
35441,1178,1017834
35471,2995,2687390
35472,2744,2364544
35473,2318,2697500
35532,179,123956
35535,1220,1402143
35536,553,450837
35537,665,581391
35538,459,1371083
35539,844,802262
35540,877,920011
35541,889,1161803
35542,938,1035970
35543,810,613774
35544,842,773142
35545,741,732445
35546,619,485887
35547,1023,848641
35548,232,335496
35550,41,32460
35551,784,724416
35552,1033,1565077
35553,942,902349
35554,1181,1612022
35555,436,512852
35556,237,374988
35557,1167,1003677
35558,533,571784
35559,1118,950727
35561,715,623733
35562,378,825250
35563,1099,910523
35564,227,172040
35565,1020,1053858
35566,599,474278
35567,1130,991428
35568,848,687179
35570,718,575993
35571,195,148620
35576,253,214326
35577,1746,2006523
35578,1057,968246
35579,859,650069
35580,426,707731
35584,955,720627
35585,337,244687
35586,2269,2833396
35587,588,593202
35588,2674,2426333
35589,1873,1770870
35590,1724,1467439
35591,608,539743
35592,2638,2693160
35593,2346,4523795
35594,2025,2154934
35595,2607,2160795
35596,1534,1217009
35597,1134,892350
35598,2958,2499477
35599,400,251716
35600,2725,2334524
35602,91,56815
35603,1703,2305849
35607,610,518010
35608,1250,1149886
35609,1031,924796
35610,1180,1060344
35611,591,452703
35612,1010,764484
35613,1043,892948
35614,781,645073
35615,311,323725
35616,699,585209
35617,700,536679
35618,1438,1196450
35619,1135,932905
35620,1220,1046937
35621,1000,872874
35622,984,815307
35623,884,884087
35624,1515,1295930
35625,1238,989986
35626,403,359257
35627,774,752759
35629,852,638564
35630,167,125240
35631,1070,883697
35632,311,229008
35633,459,458649
35634,569,509245
35635,1206,970644
35636,848,730133
35638,905,1019768
35639,715,658748
35641,1236,1066726
35642,1034,1192437
35643,1152,1004520
35644,785,650585
35645,423,391973
35646,360,302037
35647,881,1092076
35648,1399,1215430
35649,934,817456
35650,1433,1130162
35651,975,787876
35652,538,467574
35653,359,293708
35654,34,28698
35655,1119,966691
35656,981,876757
35657,894,766504
35658,1299,1234484
35659,1310,1092831
35660,1313,1185132
35661,1135,937120
35662,958,828814
35663,1056,1529452
35664,1193,1144893
35665,205,177251
35666,1066,1006908
35667,1029,892000
35668,1151,981224
35669,861,733854
35670,1121,977494
35671,967,792242
35672,1160,924676
35673,1425,1233452
35674,545,422407
35675,1053,893251
35676,903,697551
35677,742,671534
35678,1433,1219198
35679,409,338393
35680,732,3199261
35681,1274,1468857
35682,1361,1240488
35683,974,1303740
35684,1181,975878
35685,1043,866676
35686,1009,859295
35688,1255,1142157
35691,617,562727
35692,1196,980458
35693,39,28852
35694,1205,1029637
35695,1269,1246582
35696,541,457079
35697,978,859504
35698,928,1630806
35699,1086,937786
35700,891,731787
35701,941,762575
35702,661,557276
35703,723,590382
35704,1280,1070038
35705,1247,1058344
35706,1275,1125514
35707,1182,1082268
35708,394,348092
35709,918,757376
35710,743,656129
35711,1005,1126038
35712,1223,1067441
35713,1138,1217286
35714,917,777834
35716,647,536564
35717,997,826628
35718,1004,800818
35719,1165,960194
35720,1387,1256510
35721,815,663682
35722,768,680272
35724,1248,1070466
35725,1420,1155814
35726,815,707905
35727,771,595460
35728,1215,1017630
35729,1086,971384
35730,299,224377
35731,981,2142882
35732,195,165236
35733,274,254133
35734,1122,948056
35735,641,524260
35736,1076,908606
35737,1517,1249008
35738,477,373230
35739,1179,1015966
35740,973,935207
35741,533,481267
35742,227,182536
35743,999,814975
35744,814,677599
35745,1240,1029339
35746,1086,1328635
35747,874,783830
35748,239,235302
35749,239,191147
35750,1337,1086552
35751,1009,830973
35752,1156,1006625
35753,1450,1238853
35754,699,617995
35755,642,562232
35756,883,743976
35757,858,686883
35758,1157,967536
35759,601,541860
35760,926,882192
35761,1401,1171789
35763,1127,2225611
35764,820,718051
35765,1094,956411
35766,1369,1126858
35767,846,665609
35768,907,750638
35769,1062,885138
35770,490,410549
35771,718,612986
35772,1283,1072760
35773,1040,953050
35774,35,24211
35775,1062,931399
35776,1078,905312
35777,976,940202
35778,935,788593
35779,1465,1524890
35780,618,654043
35781,487,418950
35782,1220,1158225
35783,385,305327
35784,1058,1040914
35785,1139,1001249
35786,502,450746
35787,924,795145
35788,1062,941406
35789,909,852981
35790,860,744788
35791,1062,899594
35792,277,285886
35793,26,15693
35794,549,442135
35795,865,753550
35796,569,475797
35797,1157,1037442
35798,1379,1239462
35799,809,742745
35800,1225,1056818
35802,1359,1093555
35803,756,601128
35804,1072,1376215
35805,655,570894
35806,1114,971961
35878,243,209463
35898,328,265224
35905,533,407726
35906,173,128906
35907,499,384682
35908,559,416045
35909,552,580353
35910,531,406798
35911,347,318208
35912,394,312368
35914,545,452048
35915,544,444161
35916,513,418701
35917,214,175975
35918,524,435707
35920,432,373489
35921,495,492189
35923,621,508269
35924,492,414275
35925,100,76419
35933,485,699560
35950,222,163457
35967,507,416606
35968,701,562118
35969,467,425882
35971,143,113485
35972,482,424982
35974,653,527085
35975,499,395252
35979,140,106582
35982,433,566916
35988,586,458606
35989,401,327636
36006,504,383333
36007,536,434324
36008,63,40077
36011,613,473200
36012,100,63503
36013,537,491259
36016,594,483228
36018,275,262652
36019,506,450486
36021,405,350203
36022,545,422731
36023,610,472729
36024,549,435484
36025,438,340055
36026,596,454792
36027,476,386813
36028,493,371039
36029,581,462664
36030,269,207626
36031,537,433340
36037,31,14861
36041,419,332591
36044,518,438839
36047,388,312808
36051,579,471676
36052,571,464387
36058,353,296594
36059,547,420228
36060,597,505529
36062,587,495449
36065,569,500911
36076,641,505929
36095,515,442613
36096,438,359665
36098,472,355083
36102,523,416715
36103,380,308868
36109,194,173507
36110,291,253190
36111,45,27011
36112,357,299011
36113,112,85051
36114,298,241082
36116,311,265613
36117,281,205980
36118,186,138775
36119,306,304603
36120,136,107635
36121,464,397982
36124,249,273916
36125,349,317438
36126,204,166113
36127,278,224861
36128,396,322071
36129,381,334837
36130,343,289906
36131,243,202616
36132,271,221347
36134,314,274086
36135,370,312618
36136,317,266895
36137,198,158768
36138,309,262478
36139,455,373387
36140,309,288065
36141,130,599599
36142,22,26525
36143,313,316692
36145,328,270712
36146,372,383460
36147,266,229307
36149,44,38368
36150,410,335763
36152,282,240744
36153,188,139492
36154,46,48439
36155,243,201523
36156,323,274461
36157,310,275759
36158,281,242614
36159,285,217413
36160,239,204713
36161,318,232778
36163,212,160406
36164,236,186063
36165,414,326269
36166,248,212896
36167,132,123377
36168,63,352444
36171,276,220009
36172,296,246920
36173,327,301220
36175,284,234653
36176,209,167141
36177,299,244040
36178,181,130660
36180,171,155961
36181,348,289060
36182,96,101196
36183,326,312068
36184,66,50161
36186,65,62296
36188,240,184391
36189,289,207103
36190,347,269157
36191,317,252867
36192,129,80953
36193,319,227999
36194,494,410265
36195,413,309519
36196,390,312235
36197,296,248169
36198,58,49533
36199,424,781046
36200,570,434486
36201,401,354751
36202,242,221722
36203,477,376995
36204,374,326458
36205,297,220958
36206,404,366944
36207,309,253932
36208,194,185957
36209,533,551283
36210,216,162983
36211,311,201564
36213,304,253176
36214,275,257825
36220,339,300373
36221,307,265710
36223,207,178087
36225,302,261183
36226,158,168214
36227,340,242585
36228,640,499094
36229,338,236529
36231,256,224430
36233,217,205434
36236,232,211366
36237,81,78813
36238,340,289066
36241,336,296328
36243,285,227210
36244,303,301835
36248,358,310999
36249,44,87304
36252,272,233818
36254,111,88264
36255,274,238694
36256,260,215483
36257,394,351540
36258,285,319736
36259,370,311996
36260,366,288630
36261,284,215859
36262,295,259068
36263,195,226278
36264,119,82453
36265,125,95172
36266,77,63873
36267,305,257549
36268,125,93233
36269,164,122445
36270,416,321209
36271,321,260160
36272,365,322210
36273,407,391145
36275,183,141500
36276,305,248424
36277,380,347297
36278,261,220486
36279,101,103983
36280,292,222267
36281,163,121836
36282,63,40947
36283,442,371324
36284,352,310037
36285,363,262641
36286,286,306933
36287,214,149038
36288,233,211772
36289,382,291233
36290,334,250593
36292,159,129726
36293,267,882661
36294,332,237926
36296,258,197583
36304,262,189659
36305,389,331223
36306,346,249312
36307,182,147397
36309,156,143560
36310,239,370708
36316,260,197242
36317,368,305681
36318,232,185741
36326,261,175755
36327,189,132303
36328,234,185316
36329,161,488244
36331,361,286047
36333,274,246314
36336,179,145449
36338,162,120017
36341,269,210890
36343,312,258323
36344,209,155055
36345,300,304194
36347,333,273369
36348,153,146001
36349,315,260144
36352,366,289460
36354,138,398202
36360,335,289792
36362,205,174622
36364,309,271667
36365,301,258243
36370,324,261757
36383,1471,1138247
36387,520,401593
36388,413,320795
36389,380,316639
36390,489,408752
36391,514,527032
36392,503,416623
36393,507,396216
36394,343,277217
36395,463,356751
36396,531,634453
36397,105,92490
36400,487,418160
36401,539,458509
36402,474,408760
36403,599,755530
36404,538,510428
36405,438,368814
36406,525,407687
36407,635,561166
36408,540,484802
36409,539,512707
36410,353,292064
36411,365,306705
36412,460,354049
36413,532,454703
36414,353,278528
36415,673,529188
36416,338,291677
36417,324,279306
36418,612,497203
36419,521,447809
36420,490,705091
36421,637,479524
36422,597,525730
36423,429,353645
36424,608,515660
36425,520,386176
36426,490,453499
36427,398,306555
36428,78,64212
36429,504,653354
36430,419,981036
36431,546,436934
36433,263,205579
36434,578,490567
36436,524,441795
36439,500,389090
36441,521,442987
36442,461,385525
36444,501,402278
36449,552,505254
36491,438,359295
36493,572,515666
36497,547,566580
36499,432,332419
36500,400,326204
36502,537,407273
36503,464,481636
36504,519,447785
36505,346,287662
36506,126,109809
36507,320,265198
36510,490,404525
36511,493,394026
36512,350,298613
36513,466,365188
36514,532,462420
36515,573,522138
36517,553,478446
36518,351,274590
36519,570,447911
36520,563,442434
36522,585,491444
36523,467,386056
36535,327,268065
36536,426,360743
36538,348,298716
36542,180,681984
36546,185,154094
36558,278,230782
36574,288,353096
36576,434,342004
36577,473,388736
36578,288,214286
36582,266,287160
36583,148,612182
36584,173,146464
36585,299,289878
36589,305,243860
36590,264,205911
36591,119,164412
36592,257,218436
36593,299,251510
36594,382,334803
36595,207,196471
36596,366,318016
36598,291,617887
36599,294,264492
36602,273,218608
36603,403,383762
36604,479,410807
36605,85,65105
36606,205,176384
36607,56,53651
36609,243,216213
36610,389,293574
36612,351,284858
36614,436,374083
36615,182,157516
36616,275,239198
36617,557,437313
36619,58,46526
36620,613,480167
36621,607,488128
36622,166,154431
36623,557,431041
36624,724,610624
36625,328,317536
36626,345,273566
36627,301,249629
36628,538,436237
36629,429,302906
36631,358,316124
36632,561,483238
36633,257,1201724
36634,238,199649
36635,343,291946
36636,211,164018
36637,507,427445
36638,342,278492
36639,389,361872
36640,541,448527
36641,357,302595
36642,293,267526
36643,249,209671
36644,262,233729
36645,347,296169
36646,564,620825
36647,494,395845
36648,504,378499
36649,451,409553
36650,411,373688
36651,385,340381
36652,468,363753
36653,361,271838
36654,215,273698
36655,302,247876
36656,346,273990
36658,348,265348
36660,277,240502
36661,247,212810
36665,429,371133
36666,310,394578
36667,313,262888
36668,281,353892
36669,578,424668
36670,623,507580
36671,396,343331
36672,620,505502
36673,573,472338
36674,359,295148
36675,370,300275
36676,280,240284
36677,305,256195
36678,343,290132
36679,597,463901
36681,466,359077
36682,540,407852
36683,402,348365
36684,249,214078
36685,605,507842
36687,497,480735
36689,370,274454
36690,549,440091
36691,287,248732
36692,437,355677
36694,613,508386
36695,465,618082
36696,711,592293
36697,524,469204
36699,525,694926
36700,429,323270
36701,295,301213
36702,364,651013
36703,92,141960
36704,255,216991
36705,257,196596
36706,272,229196
36707,505,419630
36708,355,280036
36709,521,411466
36710,391,305068
36711,399,335721
36712,352,296854
36713,560,466081
36715,313,394580
36717,343,271679
36718,455,361491
36719,260,228524
36720,351,309161
36721,272,245752
36723,452,367654
36725,407,401205
36726,307,222745
36727,277,224118
36729,264,239744
36730,311,276440
36732,231,193231
36733,260,195719
36734,298,246536
36735,426,330736
36736,291,238499
36737,317,245287
36738,437,413384
36741,312,252576
36742,330,364661
36743,399,311996
36744,566,467288
36745,397,632407
36746,293,258099
36747,162,121117
36748,144,108076
36751,355,284808
36753,268,217996
36754,285,251028
36755,318,274057
36756,463,362526
36757,225,194930
36759,321,276214
36760,412,327493
36761,361,287190
36762,437,339736
36763,410,366207
36764,305,241902
36765,250,240964
36767,295,239489
36768,318,271178
36769,302,255019
36772,401,299120
36773,340,312738
36774,324,271883
36775,576,543013
36776,437,380352
36777,253,214671
36778,312,266118
36780,45,29722
36781,336,296868
36782,269,222820
36783,493,410040
36784,319,248157
36785,260,226360
36786,433,361822
36788,357,312433
36789,291,229833
36791,101,67737
36793,323,250068
36794,644,575414
36795,543,441465
36796,513,398989
36797,133,112523
36798,203,166597
36799,346,275499
36800,406,351359
36801,265,425530
36802,387,343562
36803,281,248438
36804,441,362479
36805,232,211607
36806,473,356746
36807,285,232940
36808,469,406278
36809,254,241347
36810,269,229918
36811,376,401313
36812,405,307761
36813,279,266836
36815,424,310799
36818,390,320359
36819,285,224969
36820,457,444070
36823,303,271034
36824,612,545157
36826,326,282768
36827,290,224710
36828,302,605476
36830,440,393888
36831,439,390322
36833,288,231456
36834,281,203771
36835,403,304202
36836,310,264207
36837,400,349788
36842,572,451159
36844,200,168122
36845,298,254975
36847,396,314441
36848,385,283866
36850,291,244345
36851,431,332006
36853,550,422095
36856,286,234476
36857,674,564261
36859,566,447158
36863,278,258985
36865,254,214630
36866,256,177913
36871,382,425777
36872,315,253634
36873,368,411408
36875,359,299508
36876,303,629103
36879,418,419792
36881,264,243053
36888,435,309267
36891,426,344718
36892,469,357877
36893,270,346191
36894,246,218069
36895,349,300366
36896,187,160714
36897,434,423261
36898,594,458232
36899,334,291807
36903,171,135321
36904,88,79387
36905,502,505650
36906,591,554076
36907,463,419132
36908,219,569644
36910,181,152831
36911,292,220395
36912,389,298597
36913,326,272211
36914,271,202742
36915,425,370695
36917,365,298783
36918,435,360525
36919,622,477948
36920,279,205435
36921,290,191154
36922,334,282075
36923,480,426663
36924,351,360814
36925,135,92368
36927,300,232352
36930,432,357990
36932,432,337335
36935,462,396342
36936,420,332162
36937,445,363056
36938,433,325027
36939,455,407254
36940,378,303633
36946,309,276185
36956,341,308231
36961,208,192413
36963,338,272915
36965,338,289257
36966,304,337020
36967,213,163983
36968,358,431531
36969,272,228486
36970,309,225339
36971,349,309179
36972,123,76408
36973,303,251132
36975,259,209714
36977,334,280965
36978,48,46160
36979,402,326514
36980,71,898958
36981,395,316789
36982,358,296476
36983,240,203134
36984,381,309274
36985,183,160939
36986,125,95515
36987,315,274709
36988,264,253160
36989,276,219419
36990,331,257386
36991,300,272434
36992,347,255537
36993,272,237087
36994,389,309903
36995,331,276351
36997,251,180477
36998,354,309783
36999,447,376103
37000,253,240181
37001,365,313117
37002,387,293000
37003,250,192877
37004,192,153000
37005,341,288206
37006,324,247960
37007,337,299501
37008,283,245104
37009,290,232168
37010,408,310744
37011,159,113114
37012,276,211236
37019,150,423147
37023,325,250800
37024,163,129054
37026,268,197810
37027,205,179801
37028,328,285492
37031,216,194548
37033,236,204441
37034,254,195482
37036,290,229253
37041,229,206963
37046,155,146843
37049,329,288147
37056,240,198659
37057,217,186808
37059,356,307499
37060,307,329550
37062,340,255597
37064,291,344126
37070,299,261913
37074,140,129483
37076,396,329797
37077,462,381176
37078,384,322214
37079,284,246558
37080,450,358058
37081,535,434752
37082,575,490971
37083,395,305737
37084,224,173307
37085,424,317817
37086,522,420635
37087,292,237136
37088,298,276443
37089,309,265011
37090,369,301692
37091,146,106906
37092,378,295396
37093,259,209680
37094,437,383358
37095,398,303276
37096,387,327446
37097,382,385616
37098,269,235327
37100,202,176584
37104,263,232945
37105,332,266127
37106,316,281804
37107,334,321497
37109,290,217937
37110,309,334270
37113,252,194328
37117,264,223344
37127,260,320847
37134,357,313198
37145,341,262625
37146,313,315134
37150,421,341532
37152,17,11834
37153,101,73411
37154,366,297707
37155,399,310202
37158,126,132539
37159,420,349177
37160,73,52138
37161,299,262424
37162,11,9032
37163,399,339550
37164,417,342919
37165,425,369079
37166,48,39020
37167,336,253744
37168,391,292479
37175,136,121229
37177,164,134252
37185,384,270402
37187,95,74752
37188,404,366900
37193,326,272711
37194,323,258266
37195,292,233247
37196,420,355578
37199,268,277149
37200,172,134839
37209,105,73779
37211,274,239369
37212,25,19109
37214,323,239137
37216,363,311078
37221,202,168164
37222,329,246720
37223,351,365218
37238,255,204277
37239,210,849812
37274,367,277449
37278,227,171348
37279,393,353733
37281,467,365321
37282,309,248063
37283,202,163271
37284,479,374863
37285,204,166311
37286,138,105216
37289,11,3875
37290,392,307747
37292,353,291615
37293,409,385097
37298,327,270420
37299,305,244665
37301,190,166999
37305,451,417156
37306,319,257530
37307,262,209517
37309,326,292027
37311,335,301443
37312,155,132899
37313,320,303118
37316,248,177740
37319,515,403086
37321,158,123477
37322,484,391279
37323,414,317237
37325,153,118232
37327,386,328242
37328,430,355658
37329,287,549223
37330,270,224418
37332,339,272500
37333,408,335130
37334,360,288714
37335,257,204645
37336,402,317093
37341,79,71811
37343,402,300924
37344,290,231733
37346,309,241363
37348,343,262497
37349,380,412351
37351,463,393242
37352,79,43592
37355,371,321319
37357,430,368947
37358,205,158541
37362,359,268018
37363,309,239535
37365,390,279328
37367,345,290620
37368,363,336825
37369,201,157736
37372,358,283132
37373,474,384869
37374,295,232391
37377,381,363040
37378,417,365398
37380,391,314265
37382,118,85513
37383,428,321786
37384,295,239525
37385,217,177811
37386,97,77443
37387,378,1025197
37389,399,330996
37390,493,420178
37391,102,91983
37392,243,185812
37395,488,404052
37396,457,367538
37397,208,163616
37398,393,308610
37399,583,530405
37401,557,441669
37402,307,225634
37432,308,268511
37433,481,447984
37434,295,225663
37435,466,376259
37436,373,353779
37437,439,346594
37438,140,126341
37439,212,181775
37440,476,361762
37442,333,268707
37443,239,173510
37444,336,311773
37446,428,526740
37447,269,240746
37448,325,262006
37449,407,352860
37450,229,223278
37451,301,227036
37453,335,251939
37454,82,60538
37455,630,533694
37456,429,365258
37457,270,240133
37458,247,216395
37459,340,291473
37460,368,330838
37461,369,352493
37462,123,100234
37463,277,243495
37464,330,253675
37465,393,303892
37466,339,278293
37467,281,258943
37468,243,239582
37469,317,260861
37471,237,196522
37472,236,198036
37473,308,262062
37475,306,246708
37476,215,163842
37477,263,221425
37478,566,424256
37479,336,284921
37480,358,273191
37482,398,320587
37483,244,185432
37484,249,242248
37485,473,405045
37486,319,270987
37488,286,247426
37489,330,2133529
37490,370,307567
37491,386,350751
37492,293,231239
37493,86,53450
37494,222,362361
37496,206,182054
37497,589,522849
37498,420,344057
37499,258,199269
37500,314,231652
37501,246,194022
37502,264,211854
37503,338,293018
37504,377,319449
37505,60,43580
37506,419,318166
37507,190,187631
37508,243,624331
37509,269,192108
37510,344,290186
37511,287,233629
37512,430,346798
37513,449,353140
37514,174,141480
37515,244,179644
37516,350,813168
37518,404,312528
37519,637,520693
37520,406,321524
37521,406,350605
37523,222,173850
37524,369,307145
37525,155,106756
37526,180,137910
37527,169,131531
37528,300,212030
37530,263,220256
37531,216,178827
37532,349,282049
37533,316,261720
37534,60,54844
37535,220,185231
37536,139,117363
37537,350,292434
37538,229,193293
37539,272,225865
37540,336,273538
37541,215,189456
37542,229,188253
37544,89,71118
37545,245,196451
37548,93,88703
37549,196,150917
37551,296,208857
37552,378,272571
37553,311,308290
37556,620,734374
37557,256,178561
37558,493,384079
37559,266,226326
37560,543,485506
37561,147,132403
37562,374,324894
37563,317,316768
37564,320,235324
37566,278,225265
37567,500,418256
37569,183,770282
37570,33,30529
37571,139,119854
37574,305,254209
37575,240,190889
37577,531,398439
37578,297,278032
37579,319,243707
37581,249,196334
37583,457,373996
37584,322,269390
37585,290,225366
37586,287,237502
37587,309,242016
37588,302,240851
37589,321,289355
37590,420,349321
37591,403,327073
37592,395,331109
37593,207,175882
37594,311,221517
37595,266,207817
37596,336,291759
37598,244,231502
37599,297,276900
37600,238,275641
37601,237,177662
37602,321,284671
37603,310,279684
37605,524,402098
37606,106,93284
37607,214,185414
37608,237,175856
37609,328,288848
37610,467,385277
37611,11,8667
37612,103,84257
37613,201,166711
37614,289,250459
37615,186,505362
37616,387,350457
37617,240,219130
37620,90,101050
37621,324,260019
37623,375,310615
37624,258,205634
37625,230,194364
37626,127,92979
37627,295,247309
37628,162,129799
37629,417,357886
37630,242,220727
37631,238,229235
37632,283,238601
37633,109,74570
37634,231,185130
37636,271,230097
37637,292,261484
37638,236,219955
37639,308,246273
37640,457,352457
37641,336,319284
37642,64,46714
37643,35,21038
37644,82,67646
37645,394,320596
37646,197,190144
37647,488,441171
37648,31,29124
37649,285,225570
37651,444,464475
37652,645,542526
37653,463,357922
37654,391,428365
37655,350,286749
37656,463,392258
37657,326,249498
37658,394,316692
37659,668,523758
37660,404,395102
37661,554,459888
37662,340,277998
37663,427,419433
37664,439,442903
37665,221,346034
37666,252,195982
37667,383,314598
37668,390,326615
37669,425,352076
37670,414,336424
37671,11,8508
37673,393,345291
37674,415,360629
37675,416,328404
37676,511,398464
37677,411,322989
37679,558,452172
37680,215,161423
37682,355,298117
37683,483,404293
37684,320,305925
37685,526,448933
37686,675,522016
37687,327,684304
37688,363,303220
37690,337,302771
37691,438,382677
37692,506,452970
37694,389,335038
37695,348,298366
37696,293,216943
37697,620,531084
37698,504,458375
37699,380,348674
37700,429,337058
37701,406,337317
37702,421,319246
37703,303,250030
37704,394,422884
37705,456,382979
37707,265,267786
37708,235,182490
37709,453,382421
37710,548,401385
37712,377,293302
37713,398,451081
37714,384,309365
37715,406,319086
37716,235,191674
37717,437,332117
37718,526,425496
37719,311,268521
37721,538,436880
37722,200,160466
37723,404,337533
37724,494,386183
